card_name,cards_unit,price,original_price,href_url,img_url
沃尔沃XC60 2019款 T5 四驱智逸版 国VI,2.6万公里／2018-12／保定／2年黄金会员,18.50万,42.54万,/dealer/501394/49628665.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//x.autoimg.cn/2scimg/m/20221226/default-220x165.png
速腾 2023款 280TSI DSG超越Plus版,0.8万公里／2023-01／郑州／1年会员,8.98万,17.47万,/dealer/540379/49706309.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//x.autoimg.cn/2scimg/m/20221226/default-220x165.png
皓瀚 2023款 DH-i 1.5T 豪华版,0.01万公里／2023-10／武汉／2年黄金会员,10.80万,12.15万,/dealer/491224/49349820.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//x.autoimg.cn/2scimg/m/20221226/default-220x165.png
五菱凯捷 2020款 1.5T CVT旗舰型,1.3万公里／2021-01／宁波／1年会员,5.35万,12.68万,/dealer/556169/49708672.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//x.autoimg.cn/2scimg/m/20221226/default-220x165.png
影豹 2023款 400T 自动R MAX,0.38万公里／2023-07／宁波／1年会员,10.86万,17.15万,/dealer/555429/49720488.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//x.autoimg.cn/2scimg/m/20221226/default-220x165.png
林肯MKZ 2020款 2.0T 尊享版,3.8万公里／2019-12／潍坊／2年会员,12.98万,29.94万,/dealer/509095/49057656.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//x.autoimg.cn/2scimg/m/20221226/default-220x165.png
Cayman 2009款 Cayman 2.9L,7万公里／2010-11／南京／6年会员,12.80万,80.87万,/dealer/350505/49409703.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//x.autoimg.cn/2scimg/m/20221226/default-220x165.png
Macan 2021款 Macan 2.0T,3万公里／2021-08／成都／1年会员,38.66万,57.64万,/dealer/560695/49673300.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//x.autoimg.cn/2scimg/m/20221226/default-220x165.png
雷克萨斯NX 2018款 300h 前驱 锋尚版 国V,4万公里／2019-06／上海／7年会员,19.50万,40.60万,/dealer/326019/49671419.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//x.autoimg.cn/2scimg/m/20221226/default-220x165.png
奔驰C级(进口) 2018款 C 200 轿跑车,3.6万公里／2018-08／佛山／10年钻石会员,21.68万,38.95万,/dealer/135731/49641000.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//x.autoimg.cn/2scimg/m/20221226/default-220x165.png
瑞虎8 2018款 1.5TCI 自动精英型 5座,2.9万公里／2018-10／宁波／1年会员,3.88万,11.81万,/dealer/525632/49240773.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//x.autoimg.cn/2scimg/m/20221226/default-220x165.png
雷克萨斯ES 2017款 200 30周年纪念版,6万公里／2018-05／南宁／2年会员,15.88万,31.70万,/dealer/511291/49332060.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//x.autoimg.cn/2scimg/m/20221226/default-220x165.png
索纳塔 2020款 380TGDi 自动TOP旗舰版,2.8万公里／2020-07／宁波／1年会员,8.68万,22.34万,/dealer/554589/49632130.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//x.autoimg.cn/2scimg/m/20221226/default-220x165.png
帕杰罗(进口)V97 2017款 3.8L 自动,7万公里／2017-11／保定／4年会员,19.90万,,/dealer/414573/49548253.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//x.autoimg.cn/2scimg/m/20221226/default-220x165.png
猛士 2020款 4.0T 手动,1万公里／2021-12／十堰／3年会员,78.00万,,/dealer/468310/48050802.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//x.autoimg.cn/2scimg/m/20221226/default-220x165.png
长安UNI-V 2022款 1.5T 运动版,0.8万公里／2022-08／郑州／1年会员,6.39万,13.45万,/dealer/560700/49724117.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//x.autoimg.cn/2scimg/m/20221226/default-220x165.png
长安CS35PLUS 2019款 1.6L 自动畅联版,2万公里／2019-09／宁波／1年会员,3.80万,9.98万,/dealer/555469/49717710.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//x.autoimg.cn/2scimg/m/20221226/default-220x165.png
Model 3 2020款 标准续航后驱升级版,6.5万公里／2020-10／桂林／9年会员,14.80万,31.67万,/dealer/213594/49598957.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//x.autoimg.cn/2scimg/m/20221226/default-220x165.png
MG6 2020款 1.5T 自动Trophy数字曼巴豪华版,3万公里／2021-09／福州／1年会员,6.38万,13.76万,/dealer/556900/49431665.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//x.autoimg.cn/2scimg/m/20221226/default-220x165.png
RAM Trucks 2016款 5.7L 欧规版,7.7万公里／2016-12／保定／2年会员,19.90万,,/dealer/506578/48970162.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//x.autoimg.cn/2scimg/m/20221226/default-220x165.png
捷豹XFL 2017款 XFL 3.0 SC 340PS 奢华版,5.1万公里／2017-07／深圳／8年会员,18.50万,74.68万,/dealer/282741/49687782.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//x.autoimg.cn/2scimg/m/20221226/default-220x165.png
小鹏G6 2023款 755 超长续航 Max,0.01万公里／2023-11／武汉／1年会员,21.58万,27.67万,/dealer/531730/49684961.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//x.autoimg.cn/2scimg/m/20221226/default-220x165.png
途观L新能源 2019款 430PHEV 混动豪华版,4万公里／2019-06／长沙／1年会员,12.68万,30.70万,/dealer/543923/49631217.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//x.autoimg.cn/2scimg/m/20221226/default-220x165.png
标致408 2018款 改款 1.8L 自动豪华版,5万公里／2018-03／武汉／4年黄金会员,3.00万,16.25万,/dealer/426643/49638163.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//x.autoimg.cn/2scimg/m/20221226/default-220x165.png
T-ROC探歌 2018款 280TSI DSG四驱豪华型 国V,3.5万公里／2019-06／福州／1年黄金会员,7.90万,22.12万,/dealer/549559/49577222.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//x.autoimg.cn/2scimg/m/20221226/default-220x165.png
奔驰C级(进口) 2016款 C 200 轿跑版,6万公里／2016-05／成都／1年会员,13.66万,41.55万,/dealer/543690/49508125.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//2sc2.autoimg.cn/escimg/g27/M0B/CA/6E/440x330_q87_c42_autohomecar__ChtlxmVe4bOAJ_MgAAJEdlR4Gas302.jpg
领克03 2019款 2.0TD 自动劲Pro版,3万公里／2020-06／南宁／3年黄金会员,8.68万,18.11万,/dealer/482965/49274583.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//2sc2.autoimg.cn/escimg/g28/M06/F2/05/440x330_q87_c42_autohomecar__CjIFVGU6CwGAOe8hAAo9SbfmqqQ237.jpg
Model Y 2023款 高性能全轮驱动版,0.01万公里／2023-12／深圳／10年会员,34.98万,39.50万,/dealer/175166/49734999.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//2sc2.autoimg.cn/escimg/g24/M06/DF/A2/440x330_q87_c42_autohomecar__Chxky2WGcdWAQvtRAA6TLfNQbpU735.jpg
别克GL8 2020款 ES陆尊 653T 舒适型,4万公里／2020-06／宁波／1年会员,15.60万,32.55万,/dealer/528383/49702324.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//2sc2.autoimg.cn/escimg/g30/M01/1F/8A/440x330_q87_c42_autohomecar__ChxknGV-yISAFNaGAALDP8W3ep8679.jpg
红旗H5 2023款 2.0T 自动智联旗畅版,0.48万公里／2022-12／宁波／1年会员,10.20万,20.60万,/dealer/555432/49720664.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//2sc2.autoimg.cn/escimg/g30/M08/27/48/440x330_q87_c42_autohomecar__ChxknGWCZ32AIi5AAAMGJNPkRns340.jpg
标致408 2018款 350THP 自动豪华版,8.6万公里／2018-10／徐州／1年会员,5.58万,17.55万,/dealer/524055/49728425.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//2sc2.autoimg.cn/escimg/g30/M01/BC/90/440x330_q87_c42_autohomecar__CjIFU2WDpb2AHutPAAtZQtvVyuU959.jpg
探岳X 2020款 330TSI 两驱尊贵智联版,4.1万公里／2020-11／西安／9年会员,13.90万,25.60万,/dealer/191530/49356646.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//2sc2.autoimg.cn/escimg/g24/M04/C9/29/440x330_q87_c42_autohomecar__Chtk3WVHFxyAG8UGAAlHXLRGIog496.jpg
雷克萨斯NX 2015款 200t 全驱 锋尚版,9.8万公里／2015-07／宁波／1年会员,9.98万,43.20万,/dealer/546013/49687480.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//x.autoimg.cn/2scimg/m/20221226/default-220x165.png
奔驰C级 2018款 C 200 运动版,6.6万公里／2017-11／广州／2年会员,13.80万,33.95万,/dealer/514628/49706408.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//x.autoimg.cn/2scimg/m/20221226/default-220x165.png
别克GL8 2014款 2.4L CT豪华商务舒适版,6.6万公里／2016-06／石家庄／5年黄金会员,9.80万,31.47万,/dealer/384568/49610017.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//x.autoimg.cn/2scimg/m/20221226/default-220x165.png
英菲尼迪Q70 2015款 Q70L 2.5L 悦享版,8万公里／2016-06／淄博／2年会员,12.58万,46.65万,/dealer/508968/49678863.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//x.autoimg.cn/2scimg/m/20221226/default-220x165.png
劳恩斯-酷派 2012款 2.0T 自动豪华版,8.6万公里／2014-01／东莞／1年会员,8.15万,29.48万,/dealer/543053/49615767.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//x.autoimg.cn/2scimg/m/20221226/default-220x165.png
小鹏P7 2023款 P7i 702 Max,0.5万公里／2023-05／深圳／2年会员,19.98万,29.30万,/dealer/509058/49607219.html?pvareaid=110520&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//x.autoimg.cn/2scimg/m/20221226/default-220x165.png
坦克500 2022款 3.0T 高端定制版 5座,2万公里／2022-12／深圳／2年会员,33.68万,42.88万,/dealer/500254/49718040.html?pvareaid=110520&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//x.autoimg.cn/2scimg/m/20221226/default-220x165.png
亚洲龙 2019款 2.0L 进取版 国VI,6万公里／2020-08／上海／1年会员,8.58万,21.69万,/dealer/555809/49369042.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//x.autoimg.cn/2scimg/m/20221226/default-220x165.png
飞行家 2021款 3.0T V6 四驱尊享版,1.9万公里／2021-08／青岛／3年会员,36.80万,59.68万,/dealer/470454/49463678.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//x.autoimg.cn/2scimg/m/20221226/default-220x165.png
雷克萨斯ES 2022款 300h 卓越版,2万公里／2022-04／东莞／1年会员,24.88万,41.24万,/dealer/556812/49499683.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//x.autoimg.cn/2scimg/m/20221226/default-220x165.png
沃尔沃S90新能源 2022款 T8 E驱混动 智雅豪华版,4.5万公里／2021-08／郑州／3年会员,32.90万,66.64万,/dealer/468280/49687594.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//x.autoimg.cn/2scimg/m/20221226/default-220x165.png
索纳塔 2020款 270TGDi DCT GL领先版,3.8万公里／2020-12／南宁／1年会员,10.38万,17.56万,/dealer/555184/49255296.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//x.autoimg.cn/2scimg/m/20221226/default-220x165.png
魏牌 P8 2018款 2.0T 尊贵型,10.04万公里／2018-11／广州／2年黄金会员,7.78万,28.20万,/dealer/513076/49568058.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//x.autoimg.cn/2scimg/m/20221226/default-220x165.png
途观L 2023款 330TSI 自动两驱R-Line越享版,1.6万公里／2023-02／邯郸／3年黄金会员,14.90万,26.14万,/dealer/459339/49200205.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//x.autoimg.cn/2scimg/m/20221226/default-220x165.png
腾势D9 2022款 EV 600 四驱旗舰型,1.6万公里／2023-06／合肥／6年会员,38.58万,50.56万,/dealer/347902/49723784.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//x.autoimg.cn/2scimg/m/20221226/default-220x165.png
红旗E-HS9 2022款 660km 旗畅版 六座,3.2万公里／2022-07／重庆／4年会员,32.00万,74.88万,/dealer/433662/49734261.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//x.autoimg.cn/2scimg/m/20221226/default-220x165.png
沃尔沃XC60 2018款 T4 智逸版,8.3万公里／2019-06／金华／1年黄金会员,13.98万,40.15万,/dealer/552260/49711615.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//x.autoimg.cn/2scimg/m/20221226/default-220x165.png
Model X 2019款 长续航版,5万公里／2019-11／厦门／8年会员,39.59万,83.90万,/dealer/244912/49021280.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//x.autoimg.cn/2scimg/m/20221226/default-220x165.png
Model 3 2020款 改款 标准续航后驱升级版,5万公里／2020-10／徐州／2年会员,15.80万,29.28万,/dealer/521709/49117927.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//x.autoimg.cn/2scimg/m/20221226/default-220x165.png
奔驰SLK级AMG 2010款 AMG SLK 55,7.8万公里／2013-10／南京／1年黄金会员,21.88万,141.00万,/dealer/549417/49107273.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//x.autoimg.cn/2scimg/m/20221226/default-220x165.png
翼神 2016款 1.8L 手动黑白复刻版,5万公里／2017-10／成都／1年会员,4.30万,12.05万,/dealer/555947/49717458.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//x.autoimg.cn/2scimg/m/20221226/default-220x165.png
福睿斯 2017款 1.5L 自动舒适型,5.5万公里／2017-10／福州／1年黄金会员,2.30万,11.70万,/dealer/549559/49614310.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//x.autoimg.cn/2scimg/m/20221226/default-220x165.png
君威 2019款 20T 精英型 国VI,3.7万公里／2019-10／长沙／1年黄金会员,7.88万,19.84万,/dealer/524921/49696729.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//x.autoimg.cn/2scimg/m/20221226/default-220x165.png
雷克萨斯ES 2020款 200 卓越版,7万公里／2019-11／佛山／1年会员,17.80万,31.48万,/dealer/527230/49454390.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//x.autoimg.cn/2scimg/m/20221226/default-220x165.png
雷克萨斯GX 2022款 4.6L 自动,1.8万公里／2022-04／无锡／2年会员,89.80万,,/dealer/516745/49171328.html?pvareaid=110520&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//x.autoimg.cn/2scimg/m/20221226/default-220x165.png
别克GL8 2017款 ES 28T 尊享型 国V,5.9万公里／2017-08／郑州／5年会员,16.80万,35.81万,/dealer/377814/49647165.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//x.autoimg.cn/2scimg/m/20221226/default-220x165.png
帕杰罗(进口) 2018款 3.0L 自动舒适版,7.2万公里／2018-07／长沙／2年会员,16.88万,41.23万,/dealer/509934/49602936.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//x.autoimg.cn/2scimg/m/20221226/default-220x165.png
Model S 2023款 三电机全轮驱动 Plaid版,0.5万公里／2023-10／江门／2年会员,85.80万,89.97万,/dealer/492613/49184370.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//x.autoimg.cn/2scimg/m/20221226/default-220x165.png
宏光MINIEV 2022款 马卡龙时尚款 三元锂,2万公里／2021-11／武汉／4年黄金会员,1.75万,4.75万,/dealer/426643/49642563.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//x.autoimg.cn/2scimg/m/20221226/default-220x165.png
森林人 2016款 2.5i 尊贵导航版,7万公里／2017-04／哈尔滨／1年会员,10.80万,31.24万,/dealer/538594/49734468.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//x.autoimg.cn/2scimg/m/20221226/default-220x165.png
传祺E9 2023款 E9 PRO,0.4万公里／2023-08／温州／3年会员,28.50万,35.80万,/dealer/454660/48825198.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//x.autoimg.cn/2scimg/m/20221226/default-220x165.png
发现神行 2016款 2.0T SE,6.5万公里／2016-07／宁波／6年会员,8.50万,44.29万,/dealer/332686/49593575.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//x.autoimg.cn/2scimg/m/20221226/default-220x165.png
奔驰C级 2015款 改款 C 200 L 运动型,8万公里／2015-09／武汉／1年会员,9.10万,38.40万,/dealer/560231/49626425.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//x.autoimg.cn/2scimg/m/20221226/default-220x165.png
柯迪亚克 2018款 TSI330 7座两驱豪华优享版,8.2万公里／2018-09／南宁／5年会员,9.98万,24.94万,/dealer/384190/49734027.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//x.autoimg.cn/2scimg/m/20221226/default-220x165.png
昂科旗 2020款 28T 四驱尊享旗舰型,10万公里／2021-06／青岛／3年会员,15.98万,39.07万,/dealer/484767/49717784.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//x.autoimg.cn/2scimg/m/20221226/default-220x165.png
别克GL8 2017款 ES 28T 尊享型 国V,12万公里／2017-08／遵义／4年会员,13.38万,35.81万,/dealer/392044/49304993.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//x.autoimg.cn/2scimg/m/20221226/default-220x165.png
奔驰C级 2020款 改款 C 260 L 运动版,4万公里／2020-09／长沙／1年会员,18.68万,37.64万,/dealer/537162/49450099.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//x.autoimg.cn/2scimg/m/20221226/default-220x165.png
哈弗二代大狗新能源 2023款 DHT-PHEV 105km 潮电版Plus,0.04万公里／2023-10／成都／1年会员,13.58万,19.08万,/dealer/550836/49361485.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//x.autoimg.cn/2scimg/m/20221226/default-220x165.png
蒙迪欧 2013款 2.0L GTDi240豪华运动型,3.2万公里／2016-04／石家庄／4年黄金会员,8.38万,26.36万,/dealer/436087/49665767.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//x.autoimg.cn/2scimg/m/20221226/default-220x165.png
奔驰E级 2015款 改款 E 260 L 运动型,9万公里／2016-05／常州／4年会员,11.98万,50.80万,/dealer/421234/49339952.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//x.autoimg.cn/2scimg/m/20221226/default-220x165.png
MINI 2018款 1.5T ONE,3.5万公里／2018-06／邯郸／1年会员,9.60万,19.95万,/dealer/541142/49730446.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//x.autoimg.cn/2scimg/m/20221226/default-220x165.png
凯迪拉克ATS-L 2016款 28T 技术型,7万公里／2016-11／青岛／4年黄金会员,7.98万,32.43万,/dealer/431880/49740614.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//x.autoimg.cn/2scimg/m/20221226/default-220x165.png
奔驰A级AMG(进口) 2018款 AMG A 45 4MATIC 臻藏版,6.7万公里／2018-08／金华／2年会员,19.88万,56.64万,/dealer/518983/49533398.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//x.autoimg.cn/2scimg/m/20221226/default-220x165.png
星瑞 2023款 2.0TD 时空版,0.8万公里／2023-03／南宁／2年黄金会员,8.58万,14.40万,/dealer/511288/49678090.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//x.autoimg.cn/2scimg/m/20221226/default-220x165.png
奔驰A级AMG(进口) 2020款 AMG A 35 4MATIC,7.2万公里／2020-10／南京／6年黄金会员,21.88万,43.40万,/dealer/343793/49301994.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//x.autoimg.cn/2scimg/m/20221226/default-220x165.png
传祺E9 2023款 E9 PRO,0.01万公里／2023-10／深圳／2年会员,29.38万,35.80万,/dealer/509058/49607440.html?pvareaid=110520&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//x.autoimg.cn/2scimg/m/20221226/default-220x165.png
捷豹XFL 2021款 XFL 2.0T P250 两驱精英运动版,3万公里／2021-10／成都／4年黄金会员,22.98万,46.65万,/dealer/416952/49738148.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//x.autoimg.cn/2scimg/m/20221226/default-220x165.png
Polo 2013款 1.6L 自动舒适版,6.7万公里／2013-03／上海／1年黄金会员,2.68万,12.15万,/dealer/536839/49513939.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//x.autoimg.cn/2scimg/m/20221226/default-220x165.png
领克05 2022款 2.0TD 四驱劲Halo,0.5万公里／2022-01／成都／2年会员,13.88万,23.10万,/dealer/495520/49509405.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//x.autoimg.cn/2scimg/m/20221226/default-220x165.png
AION Y 2022款 70 科技版 磷酸铁锂,3.57万公里／2022-03／金华／4年黄金会员,9.98万,17.11万,/dealer/435261/49745569.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//2sc2.autoimg.cn/escimg/g28/M05/DA/7C/440x330_q87_c42_autohomecar__Chtlx2WGZgCACxUtAAsei9HaoS0059.jpg
MG5 2021款 180DVVT CVT青春豪华版,2.5万公里／2021-07／武汉／1年会员,2.98万,9.00万,/dealer/560905/49666097.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//2sc2.autoimg.cn/escimg/g30/M0B/26/95/440x330_q87_c42_autohomecar__ChxknGV4dAiAXA-7AAOOwUDf4t4175.jpg
凯迪拉克XT5 2016款 28T 四驱豪华型,6万公里／2017-06／武汉／1年会员,8.88万,45.58万,/dealer/556257/49574940.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//2sc2.autoimg.cn/escimg/g30/M0B/2F/CD/440x330_q87_c42_autohomecar__CjIFU2VpuzGAKGKkAAI-2ZgerLY778.jpg
启辰D60 2018款 1.6L CVT智联精英版,7万公里／2018-10／南宁／3年黄金会员,3.38万,9.96万,/dealer/485493/49577538.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//2sc2.autoimg.cn/escimg/g30/M04/6A/7C/440x330_q87_c42_autohomecar__CjIFU2Vqo72ASYtPAAbV3vH38g0450.jpg
昂科拉GX 2020款 20T CVT两驱豪华型,2.6万公里／2020-09／南宁／5年黄金会员,7.88万,18.01万,/dealer/372326/49743390.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//2sc2.autoimg.cn/escimg/g26/M04/34/8C/440x330_q87_c42_autohomecar__ChxkjmWFup2AKTv-AAt94ZLeRe4663.jpg
凯迪拉克ATS-L 2017款 28T 时尚型,6万公里／2017-04／深圳／1年会员,8.28万,31.89万,/dealer/555212/49721199.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//2sc2.autoimg.cn/escimg/g30/M06/6E/77/440x330_q87_c42_autohomecar__CjIFU2WCgHOAWPH5AAYi8HTVLY4742.jpg
昂扬 2022款 1.5T GS 潮燃版,0.68万公里／2022-11／厦门／2年会员,11.98万,18.44万,/dealer/508326/49566606.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//2sc2.autoimg.cn/escimg/g30/M0A/91/78/440x330_q87_c42_autohomecar__ChxknGVodMSAI3NZAAN7LXV61O4436.jpg
红旗H9 2020款 2.0T 智联旗享版,5.9万公里／2021-04／南宁／2年黄金会员,21.78万,35.80万,/dealer/492003/49461315.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//x.autoimg.cn/2scimg/m/20221226/default-220x165.png
